url,title,company,sector,job_role,salary,qualification,specialization,location,gender,age_limit,openings,experience,job_type,open_until,description,skills,additional_skills,company_jobs_count,company_logo
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040103214244947,GODOWN DELIVERY WITH ACCOUNTS SUPPORT,LPK MARKETING,Logistics,Delivery Person,"~15,000 p.m |",Job Fair,,Ranipet,Male,25-35,5,1 Year,Regular,31-05-2025,GODOWN DELIVERY WITH ACCOUNTS SUPPORT,Accounts Executive,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2231031165431574.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040105345921485,Research Analyst - Fresher,Panacorp Software Solutions,IT-ITES,Technical Writer,"15,000 - 25,000 p.m |",Job Fair,,Kanniyakumari,All,20-40,1,Fresher,Regular,31-05-2025,"Responsibilities: Develop and draft research papers, theses, RCC, SCOPUS articles, and technical documentation in various engineering domains. Conduct in-depth research and analysis to support academic and research-based writing. Ensure plagiarism-free and accurate content by adhering to academic and ethical standards. Format and structure documents according to relevant academic guidelines (APA, MLA, IEEE, SCOPUS, etc.) . Collaborate with the research and academic teams to understand project requirements and maintain content accuracy. Edit, proofread, and revise content to enhance clarity, coherence, and quality . Stay updated with research trends and publication standards in the engineering field.",Technical Writer,N/A,192,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2220408190849808.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032801203508731,Steel Modeler/Detailer,Vivid Steel Detailing Services,Construction,Structural Engineer,"25,000 - 50,000 p.m |",Job Fair,,Chennai,All,18-35,5,3 Years,Regular,31-05-2025,"We are looking for Steel Modeler and Detailer, who has strong experience in relevent field and software application. our office is located in Chennai. Please contact us for further information","Draughtsman, Draughtsman - Mechanical",Auto CAD or Tekla Structures or SDS 2,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250203172626954.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031812214334353,"WELDER, FITTER",GREENVISION TECHNOLOGIES PRIVATE LIMITED,Manufacturing,Welder,"15,000 - 25,000 p.m |",Job Fair,,Krishnagiri,Male,16-35,5,3 Years,Regular,31-05-2025,"Proven experience in welding, soldering, or burning in a manufacturing environment (battery assembly experience is a plus). Familiarity with gas torches, flame burners, or other heating equipment. Ability to read and interpret technical drawings and assembly instructions. Strong attention to detail and quality standards. Basic understanding of safety regulations related to heat-based operations.","Assembly Line Operator, Metal Inert Gas / Metal Active Gas /Gas Metal Arc Welder (MIG/MAG/GMAW)",N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250304084014236.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040302585406955,Telecaller,PREMEAR AUTOMOTIVES,"Banking, Financial Services and Insurance",Telecaller,"~15,000 p.m |",Job Fair,,Ramanathapuram,All,21-35,5,Fresher,Regular,31-05-2025,Telecaller - Any degree candidates with good communication skills can apply.,Telecaller,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250314105435131.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031808531203298,Quality controller,MS GRAPHICS,"Apparel, Made-Ups & Home Furnishing",Quality Assessor,"~15,000 p.m |",Job Fair,,Tiruppur,All,20-35,2,1 Year,Regular,31-05-2025,"Check raw materials : Ensure that the incoming raw materials meet the company's specifications Check digital files : Verify resolution, color settings, and design issues Match colors : Ensure that the colors in the printed materials are consistent with the original design Proof : Review a sample of the final product before full production Inspect batches : Check for defects such as smudging, misalignment, or color inaccuracies",QC Assistant - Visual Inspection/ Visual Inspector - Life Sciences,N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2201218114857680.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031812162834242,Production Trainee,GREENVISION TECHNOLOGIES PRIVATE LIMITED,Manufacturing,Machine Operator,"15,000 - 25,000 p.m |",Job Fair,,Krishnagiri,Male,18-35,10,2 Years,Regular,31-05-2025,Safely operate production machinery and equipment.  Ensure consistent adherence to output standards.  Maintain high quality of the finished product.  Comply strictly with safety protocols and regulations.,Machine Operator,"Reading, measuring",2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250304084014236.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040210515834105,Account/admin,SNS INDUSTRIES,Manufacturing,Purchase Executive,7500-10000 p.m |,Job Fair,,Vellore,All,18-50,2,Fresher,Regular,31-05-2025,Office Admin& accounts,Accounts Executive,N/A,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250311183928921.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031808493834251,STORE INCHARGE,MS GRAPHICS,Manufacturing,Purchase Executive,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,Male,25-40,1,3 Years,Regular,31-05-2025,"Responsibilities Receive, store, and organize inventory Order new products Rotate and change inventory by season or sales Maintain cleanliness and organization of the store Manage inventory and stock levels Keep records of stock movements Manage the store budget and expenses Implement and maintain store policies and procedures Ensure the store is clean, organized, and visually appealing","Facility Store Keeper, Manager-Stores Operation",N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2201218114857680.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031808550342946,Rotary Printing Machine Operator,MS GRAPHICS,Manufacturing Printing and reproduction of recorded media,Printing Machine Operator,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,Male,20-45,6,1 Year,Regular,31-05-2025,"Operates various types of printing machines including offset, letterset, and screen printers. Reviews client requests to understand scope and parameters of print jobs. Determines quantities required for print job. Matches colors for print job per job request. Aligns and configures machinery.",Screen preparatory operator – rotary/ flat bed,N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2201218114857680.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031808565342793,Folding Machine Operator,MS GRAPHICS,Manufacturing Printing and reproduction of recorded media,Printing Machine Operator,"~15,000 p.m |",Job Fair,,Tiruppur,Male,20-45,3,1 Year,Regular,31-05-2025,"folding machine operator sets up, operates, and maintains a machine that folds paper, cardboard, clothes, and other materials. They may also transport products using forklifts",Folding Machine Operator,N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2201218114857680.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031809015142745,Assistant Operator - Trainee,MS GRAPHICS,Manufacturing Printing and reproduction of recorded media,Printing Machine Operator,"~15,000 p.m |",Job Fair,,Tiruppur,Male,20-45,10,Fresher,Trainee,31-05-2025,"assisting with the set-up, operation, and maintenance of the printing press Ensuring the press is supplied with ink, paper, and varnish Monitoring the press to ensure it is running efficiently Ensuring the next job is set up properly Performing routine maintenance and repairs on the press Identifying and reporting malfunctions Reviewing printed materials for accuracy, completeness, and quality Making adjustments to produce the highest quality results Informing the supervisor of the need for materials, inks, and other supplies Resolving technical problems with presses, inks, and other solutions",Helper- Wet Operations (Multi Skilled),N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2201218114857680.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031808585842244,Die Cutter Operator,MS GRAPHICS,Manufacturing Printing and reproduction of recorded media,Printing Machine Operator,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,Male,20-45,1,1 Year,Regular,31-05-2025,A die cutter operator sets up and operates a die cutting machine to cut materials into custom shapes and designs. They may also perform maintenance on the machine,Die Bonding Operator,N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2201218114857680.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031811191021798,Information Management Executive,Frank David Labs Private Limited,IT-ITES,Analyst - Research,"~15,000 p.m |",Job Fair,Research,Kanniyakumari,All,N/A,10,1 Year,Regular,31-05-2025,"Job Description: Utilize tools to extract data from both primary and secondary sources Conduct comprehensive research by gathering relevant information from website exploration, phone inquiries, and various other channels Enhance document completeness by researching and obtaining additional information as needed Validate and verify the accuracy of extracted data by comparing it with source documents and other reliable sources Transform extracted data from digital and paper formats into specified templates for seamless database upload Organize and sort information, translating it to prepare source data for efficient input in tools and systems Execute and compile necessary processing of both structured and unstructured data for analysis purposes Create informative demo video sessions to facilitate basic tools and system usage",Junior Data Associate,"MS word, MS Excel",9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240621094855086.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031802301134774,TRAINEE,Youth4jobs,Manufacturing,Trainee,"~15,000 p.m |",Job Fair,,Krishnagiri,All,18-35,20,Fresher,Regular,31-05-2025,"wire harness specifically for Person with Disability (LD, SHI, HI, LV-40%) can apply",Harness Maker,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200720165136295.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030405315434538,TECHNICIAN,needle point india,Manufacturing,Lab Assistant,"~15,000 p.m |",Job Fair,,Theni,All,N/A,3,Fresher,Regular,01-06-2025,TECHNICIAN,Lab Technician - Metal Testing,N/A,10,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2210408192403303.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031105524134521,PACKING HELPER,Kovai racks India Private limited,Manufacturing,PACKING HELPER,"~15,000 p.m |",Job Fair,,Coimbatore,Male,20-48,15,1 Year,Regular,01-06-2025,"Pull, pack, weigh, and label products based on daily orders. Ensure all packages are properly packaged and sealed. Meet the specifics of customer orders in a timely manner. Log relevant shipping, order, and label paperwork. Keep products separated, organized, and accessible. Monitor product quality and report any problems or discrepancies. Operate various pieces of equipment (i.e. dolly, pallet wrapper, palletizer, forklift, and electrical pallet jacks). Follow the best practices of manufacturing and proper safety requirements. Maintain a clean, sanitary, and safe work area. Perform other duties as assigned.","Packaging Operator, Packaging Supervisor/ In charge - Machine - Life Sciences, Packing Executive/Packing Assistant/Packer",Time management and Punctuality,11,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240130104241139.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031105484934146,Factory helpers,Kovai racks India Private limited,Manufacturing,Machine Operator,"~15,000 p.m |",Job Fair,,Coimbatore,Male,19-48,25,1 Year,Regular,01-06-2025,"Start up and stop equipment. Assist with production line in factories. Clean production area. Sweep, mop, and remove debris. Load and unload items from machines, carts, and dollies. Feed or place items onto equipment for processing. Lubricate equipment. Measure and pour ingredients. Ensure conformance to specifications. Turn valves to regulate flow of liquids or gas. Mix ingredients. Pull damaged or ineffective equipment off the line. Mark parts for identification. Measure length of extruded article. Place equipment on conveyor belt for further processing.","Helper Fabrication, Helper Interior Finishes, Helper Mason",Time Management and Punctuality,11,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240130104241139.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031005595934382,TECHNICAL ADVISOR,MSK MOTORS,Manufacturing,Trainee,"~15,000 p.m |",Job Fair,,Erode,All,N/A,15,1 Year,Regular,01-06-2025,TECHNICAL ADVISOR,Assistant Nail Technician,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031211393216793,Nursing and pharmacist,TPN HOSPITAL,Healthcare,Nursing Assistant,"~15,000 p.m |",Job Fair,,Erode,Female,18-25,10,1 Year,Regular,01-06-2025,Nursing and pharmacist,Pharmacy  Assistant,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
